from,to
hsa-miR-493-5p,NM_001207064
hsa-miR-493-5p,NM_001207065
hsa-miR-493-5p,NM_001242828
hsa-miR-493-5p,NM_001242830
hsa-miR-493-5p,NM_001243254
hsa-miR-493-5p,NM_001243280
hsa-miR-493-5p,NM_001243428
hsa-miR-493-5p,NM_001243429
hsa-miR-493-5p,NM_001244644
hsa-miR-493-5p,NM_001252334
hsa-miR-493-5p,NM_001256046
hsa-miR-493-5p,NM_001257334
hsa-miR-493-5p,NM_001257335
hsa-miR-493-5p,NM_001258313
hsa-miR-493-5p,NM_001258314
hsa-miR-493-5p,NM_001260506
hsa-miR-493-5p,NM_001261401
hsa-miR-493-5p,NM_001261830
hsa-miR-493-5p,NM_001261831
hsa-miR-493-5p,NM_001271700
hsa-miR-493-5p,NM_001276342
hsa-miR-493-5p,NM_001278182
hsa-miR-493-5p,NM_001278210
hsa-miR-493-5p,NM_001278716
hsa-miR-493-5p,NM_001281710
hsa-miR-493-5p,NM_001281712
hsa-miR-493-5p,NM_001282740
hsa-miR-493-5p,NM_001282800
hsa-miR-493-5p,NM_001282929
hsa-miR-493-5p,NM_001282930
hsa-miR-493-5p,NM_001286432
hsa-miR-493-5p,NM_001286455
hsa-miR-493-5p,NM_001286457
hsa-miR-493-5p,NM_001286715
hsa-miR-493-5p,NM_001286717
hsa-miR-493-5p,NM_001287390
hsa-miR-493-5p,NM_001288781
hsa-miR-493-5p,NM_001289968
hsa-miR-493-5p,NM_001291920
hsa-miR-493-5p,NM_001293170
hsa-miR-493-5p,NM_001293225
hsa-miR-493-5p,NM_001300845
hsa-miR-493-5p,NM_001301833
hsa-miR-493-5p,NM_001303
hsa-miR-493-5p,NM_001303099
hsa-miR-493-5p,NM_001305626
hsa-miR-493-5p,NM_001308007
hsa-miR-493-5p,NM_001317774
hsa-miR-493-5p,NM_001318100
hsa-miR-493-5p,NM_001318709
hsa-miR-493-5p,NM_001321312
hsa-miR-493-5p,NM_001321314
hsa-miR-493-5p,NM_001323311
hsa-miR-493-5p,NM_001323599
hsa-miR-493-5p,NM_001330334
hsa-miR-493-5p,NM_001330701
hsa-miR-493-5p,NM_001331025
hsa-miR-493-5p,NM_001338
hsa-miR-493-5p,NM_001346489
hsa-miR-493-5p,NM_001346494
hsa-miR-493-5p,NM_001346850
hsa-miR-493-5p,NM_001347720
hsa-miR-493-5p,NM_001349741
hsa-miR-493-5p,NM_001353242
hsa-miR-493-5p,NM_001354643
hsa-miR-493-5p,NM_001354840
hsa-miR-493-5p,NM_001365264
hsa-miR-493-5p,NM_001365295
hsa-miR-493-5p,NM_001365792
hsa-miR-493-5p,NM_001365793
hsa-miR-493-5p,NM_001366680
hsa-miR-493-5p,NM_001370661
hsa-miR-493-5p,NM_001370662
hsa-miR-493-5p,NM_001370663
hsa-miR-493-5p,NM_001371914
hsa-miR-493-5p,NM_001371928
hsa-miR-493-5p,NM_001375987
hsa-miR-493-5p,NM_001375994
hsa-miR-493-5p,NM_001377347
hsa-miR-493-5p,NM_001378189
hsa-miR-493-5p,NM_001399459
hsa-miR-493-5p,NM_001400583
hsa-miR-493-5p,NM_001450
hsa-miR-493-5p,NM_001555
hsa-miR-493-5p,NM_001627
hsa-miR-493-5p,NM_001734
hsa-miR-493-5p,NM_002226
hsa-miR-493-5p,NM_002699
hsa-miR-493-5p,NM_002876
hsa-miR-493-5p,NM_002970
hsa-miR-493-5p,NM_003092
hsa-miR-493-5p,NM_003174
hsa-miR-493-5p,NM_003194
hsa-miR-493-5p,NM_003374
hsa-miR-493-5p,NM_003722
hsa-miR-493-5p,NM_003763
hsa-miR-493-5p,NM_003784
hsa-miR-493-5p,NM_004006
hsa-miR-493-5p,NM_004009
hsa-miR-493-5p,NM_004011
hsa-miR-493-5p,NM_004012
hsa-miR-493-5p,NM_004013
hsa-miR-493-5p,NM_004015
hsa-miR-493-5p,NM_004016
hsa-miR-493-5p,NM_004017
hsa-miR-493-5p,NM_004018
hsa-miR-493-5p,NM_004019
hsa-miR-493-5p,NM_004020
hsa-miR-493-5p,NM_004021
hsa-miR-493-5p,NM_004022
hsa-miR-493-5p,NM_004023
hsa-miR-493-5p,NM_004046
hsa-miR-493-5p,NM_004342
hsa-miR-493-5p,NM_004449
hsa-miR-493-5p,NM_004454
hsa-miR-493-5p,NM_004502
hsa-miR-493-5p,NM_004536
hsa-miR-493-5p,NM_004560
hsa-miR-493-5p,NM_004622
hsa-miR-493-5p,NM_004684
hsa-miR-493-5p,NM_004722
hsa-miR-493-5p,NM_005124
hsa-miR-493-5p,NM_005376
hsa-miR-493-5p,NM_005442
hsa-miR-493-5p,NM_005489
hsa-miR-493-5p,NM_005735
hsa-miR-493-5p,NM_005966
hsa-miR-493-5p,NM_006241
hsa-miR-493-5p,NM_006277
hsa-miR-493-5p,NM_006401
hsa-miR-493-5p,NM_006451
hsa-miR-493-5p,NM_006549
hsa-miR-493-5p,NM_006784
hsa-miR-493-5p,NM_007145
hsa-miR-493-5p,NM_007288
hsa-miR-493-5p,NM_013326
hsa-miR-493-5p,NM_013357
hsa-miR-493-5p,NM_014043
hsa-miR-493-5p,NM_014170
hsa-miR-493-5p,NM_014766
hsa-miR-493-5p,NM_014978
hsa-miR-493-5p,NM_015213
hsa-miR-493-5p,NM_015239
hsa-miR-493-5p,NM_015307
hsa-miR-493-5p,NM_015341
hsa-miR-493-5p,NM_015361
hsa-miR-493-5p,NM_015482
hsa-miR-493-5p,NM_015532
hsa-miR-493-5p,NM_015832
hsa-miR-493-5p,NM_015900
hsa-miR-493-5p,NM_015955
hsa-miR-493-5p,NM_016084
hsa-miR-493-5p,NM_016131
hsa-miR-493-5p,NM_016205
hsa-miR-493-5p,NM_016281
hsa-miR-493-5p,NM_016472
hsa-miR-493-5p,NM_016494
hsa-miR-493-5p,NM_016557
hsa-miR-493-5p,NM_017670
hsa-miR-493-5p,NM_017694
hsa-miR-493-5p,NM_017748
hsa-miR-493-5p,NM_017864
hsa-miR-493-5p,NM_017905
hsa-miR-493-5p,NM_018053
hsa-miR-493-5p,NM_018423
hsa-miR-493-5p,NM_018997
hsa-miR-493-5p,NM_019595
hsa-miR-493-5p,NM_020655
hsa-miR-493-5p,NM_020680
hsa-miR-493-5p,NM_020719
hsa-miR-493-5p,NM_021070
hsa-miR-493-5p,NM_021102
hsa-miR-493-5p,NM_021235
hsa-miR-493-5p,NM_021814
hsa-miR-493-5p,NM_021945
hsa-miR-493-5p,NM_022892
hsa-miR-493-5p,NM_023018
hsa-miR-493-5p,NM_023940
hsa-miR-493-5p,NM_024045
hsa-miR-493-5p,NM_024657
hsa-miR-493-5p,NM_024881
hsa-miR-493-5p,NM_025141
hsa-miR-493-5p,NM_030634
hsa-miR-493-5p,NM_031901
hsa-miR-493-5p,NM_032228
hsa-miR-493-5p,NM_032429
hsa-miR-493-5p,NM_032495
hsa-miR-493-5p,NM_032731
hsa-miR-493-5p,NM_032840
hsa-miR-493-5p,NM_032927
hsa-miR-493-5p,NM_033035
hsa-miR-493-5p,NM_033138
hsa-miR-493-5p,NM_033139
hsa-miR-493-5p,NM_033140
hsa-miR-493-5p,NM_033157
hsa-miR-493-5p,NM_058216
hsa-miR-493-5p,NM_078474
hsa-miR-493-5p,NM_138485
hsa-miR-493-5p,NM_138551
hsa-miR-493-5p,NM_139211
hsa-miR-493-5p,NM_139212
hsa-miR-493-5p,NM_144596
hsa-miR-493-5p,NM_144994
hsa-miR-493-5p,NM_145159
hsa-miR-493-5p,NM_147152
hsa-miR-493-5p,NM_152476
hsa-miR-493-5p,NM_152498
hsa-miR-493-5p,NM_152525
hsa-miR-493-5p,NM_152631
hsa-miR-493-5p,NM_152892
hsa-miR-493-5p,NM_153426
hsa-miR-493-5p,NM_153427
hsa-miR-493-5p,NM_153499
hsa-miR-493-5p,NM_153500
hsa-miR-493-5p,NM_172078
hsa-miR-493-5p,NM_172079
hsa-miR-493-5p,NM_172082
hsa-miR-493-5p,NM_172084
hsa-miR-493-5p,NM_173508
hsa-miR-493-5p,NM_175085
hsa-miR-493-5p,NM_178587
hsa-miR-493-5p,NM_180976
hsa-miR-493-5p,NM_182646
hsa-miR-493-5p,NM_182918
hsa-miR-493-5p,NM_183323
hsa-miR-493-5p,NM_198220
hsa-miR-493-5p,NM_198309
hsa-miR-493-5p,NM_198310
hsa-miR-493-5p,NM_198568
hsa-miR-493-5p,NM_201442
hsa-miR-493-5p,NM_201555
hsa-miR-493-5p,NM_207469
hsa-miR-493-5p,XM_005245851
hsa-miR-493-5p,XM_005246469
hsa-miR-493-5p,XM_005264359
hsa-miR-493-5p,XM_006722002
hsa-miR-493-5p,XM_006722004
hsa-miR-493-5p,XM_011512689
hsa-miR-493-5p,XM_011513062
hsa-miR-493-5p,XM_011518064
hsa-miR-493-5p,XM_011525083
hsa-miR-493-5p,XM_011525094
hsa-miR-493-5p,XM_011533576
hsa-miR-493-5p,XM_011545315
hsa-miR-493-5p,XM_017008731
hsa-miR-493-5p,XM_017008732
hsa-miR-493-5p,XM_017008734
hsa-miR-493-5p,XM_024454090
hsa-miR-493-5p,XM_047417417
hsa-miR-493-5p,XM_047418017
hsa-miR-493-5p,XM_047420094
hsa-miR-493-5p,XM_047420883
hsa-miR-493-5p,XM_047423435
hsa-miR-493-5p,XM_047425730
hsa-miR-493-5p,XM_047427690
hsa-miR-493-5p,XM_047430413
hsa-miR-493-5p,XM_047440709
hsa-miR-493-5p,XM_047440758
hsa-miR-493-5p,XM_047448647
hsa-miR-494-3p,NM_000113
hsa-miR-494-3p,NM_001013437
hsa-miR-494-3p,NM_001023587
hsa-miR-494-3p,NM_001033504
hsa-miR-494-3p,NM_001037582
hsa-miR-494-3p,NM_001037866
hsa-miR-494-3p,NM_001039372
hsa-miR-494-3p,NM_001085377
hsa-miR-494-3p,NM_001098424
hsa-miR-494-3p,NM_001110503
hsa-miR-494-3p,NM_001142293
hsa-miR-494-3p,NM_001142426
hsa-miR-494-3p,NM_001142519
hsa-miR-494-3p,NM_001142599
hsa-miR-494-3p,NM_001144013
hsa-miR-494-3p,NM_001145998
hsa-miR-494-3p,NM_001190274
hsa-miR-494-3p,NM_001193488
hsa-miR-494-3p,NM_001199201
hsa-miR-494-3p,NM_001199202
hsa-miR-494-3p,NM_001199427
hsa-miR-494-3p,NM_001204387
hsa-miR-494-3p,NM_001204388
hsa-miR-494-3p,NM_001206602
hsa-miR-494-3p,NM_001252197
hsa-miR-494-3p,NM_001261843
hsa-miR-494-3p,NM_001286702
hsa-miR-494-3p,NM_001286765
hsa-miR-494-3p,NM_001286766
hsa-miR-494-3p,NM_001288810
hsa-miR-494-3p,NM_001290049
hsa-miR-494-3p,NM_001300810
hsa-miR-494-3p,NM_001301007
hsa-miR-494-3p,NM_001301746
hsa-miR-494-3p,NM_001304507
hsa-miR-494-3p,NM_001305275
hsa-miR-494-3p,NM_001308152
hsa-miR-494-3p,NM_001308153
hsa-miR-494-3p,NM_001321567
hsa-miR-494-3p,NM_001321570
hsa-miR-494-3p,NM_001321573
hsa-miR-494-3p,NM_001321576
hsa-miR-494-3p,NM_001321577
hsa-miR-494-3p,NM_001321579
hsa-miR-494-3p,NM_001321584
hsa-miR-494-3p,NM_001321586
hsa-miR-494-3p,NM_001364727
hsa-miR-494-3p,NM_001365586
hsa-miR-494-3p,NM_001365588
hsa-miR-494-3p,NM_001374804
hsa-miR-494-3p,NM_001374857
hsa-miR-494-3p,NM_001375905
hsa-miR-494-3p,NM_001377489
hsa-miR-494-3p,NM_001385174
hsa-miR-494-3p,NM_001394736
hsa-miR-494-3p,NM_001394831
hsa-miR-494-3p,NM_001737
hsa-miR-494-3p,NM_001833
hsa-miR-494-3p,NM_001977
hsa-miR-494-3p,NM_002122
hsa-miR-494-3p,NM_002283
hsa-miR-494-3p,NM_002387
hsa-miR-494-3p,NM_002928
hsa-miR-494-3p,NM_003300
hsa-miR-494-3p,NM_003960
hsa-miR-494-3p,NM_004087
hsa-miR-494-3p,NM_004223
hsa-miR-494-3p,NM_005112
hsa-miR-494-3p,NM_005354
hsa-miR-494-3p,NM_005399
hsa-miR-494-3p,NM_005776
hsa-miR-494-3p,NM_005853
hsa-miR-494-3p,NM_005858
hsa-miR-494-3p,NM_006139
hsa-miR-494-3p,NM_006682
hsa-miR-494-3p,NM_006845
hsa-miR-494-3p,NM_006977
hsa-miR-494-3p,NM_006998
hsa-miR-494-3p,NM_007207
hsa-miR-494-3p,NM_007368
hsa-miR-494-3p,NM_012118
hsa-miR-494-3p,NM_012300
hsa-miR-494-3p,NM_012338
hsa-miR-494-3p,NM_014306
hsa-miR-494-3p,NM_014570
hsa-miR-494-3p,NM_014629
hsa-miR-494-3p,NM_014789
hsa-miR-494-3p,NM_015060
hsa-miR-494-3p,NM_015234
hsa-miR-494-3p,NM_015544
hsa-miR-494-3p,NM_016216
hsa-miR-494-3p,NM_017423
hsa-miR-494-3p,NM_017429
hsa-miR-494-3p,NM_017491
hsa-miR-494-3p,NM_017563
hsa-miR-494-3p,NM_017655
hsa-miR-494-3p,NM_018023
hsa-miR-494-3p,NM_018120
hsa-miR-494-3p,NM_018190
hsa-miR-494-3p,NM_018361
hsa-miR-494-3p,NM_020319
hsa-miR-494-3p,NM_020962
hsa-miR-494-3p,NM_021082
hsa-miR-494-3p,NM_021973
hsa-miR-494-3p,NM_022436
hsa-miR-494-3p,NM_022728
hsa-miR-494-3p,NM_023930
hsa-miR-494-3p,NM_025113
hsa-miR-494-3p,NM_025133
hsa-miR-494-3p,NM_030650
hsa-miR-494-3p,NM_032239
hsa-miR-494-3p,NM_032260
hsa-miR-494-3p,NM_032412
hsa-miR-494-3p,NM_032487
hsa-miR-494-3p,NM_058187
hsa-miR-494-3p,NM_130847
hsa-miR-494-3p,NM_145725
hsa-miR-494-3p,NM_145726
hsa-miR-494-3p,NM_145756
hsa-miR-494-3p,NM_145913
hsa-miR-494-3p,NM_152288
hsa-miR-494-3p,NM_152640
hsa-miR-494-3p,NM_152903
hsa-miR-494-3p,NM_172128
hsa-miR-494-3p,NM_198151
hsa-miR-494-3p,NM_198576
hsa-miR-494-3p,NM_213598
hsa-miR-494-3p,XM_005258206
hsa-miR-494-3p,XM_011515227
hsa-miR-494-3p,XM_011531430
hsa-miR-494-3p,XM_011533849
hsa-miR-494-3p,XM_017004826
hsa-miR-494-3p,XM_017005493
hsa-miR-494-3p,XM_047419577
hsa-miR-494-3p,XM_047420067
hsa-miR-494-3p,XM_047425201
hsa-miR-494-3p,XM_047447227
hsa-miR-494-3p,XM_047448952
hsa-miR-495-3p,NM_000284
hsa-miR-495-3p,NM_000863
hsa-miR-495-3p,NM_001002026
hsa-miR-495-3p,NM_001003937
hsa-miR-495-3p,NM_001010927
hsa-miR-495-3p,NM_001017923
hsa-miR-495-3p,NM_001031733
hsa-miR-495-3p,NM_001033520
hsa-miR-495-3p,NM_001039845
hsa-miR-495-3p,NM_001040100
hsa-miR-495-3p,NM_001040446
hsa-miR-495-3p,NM_001042437
hsa-miR-495-3p,NM_001079668
hsa-miR-495-3p,NM_001079906
hsa-miR-495-3p,NM_001079907
hsa-miR-495-3p,NM_001080545
hsa-miR-495-3p,NM_001083617
hsa-miR-495-3p,NM_001099668
hsa-miR-495-3p,NM_001101654
hsa-miR-495-3p,NM_001112732
hsa-miR-495-3p,NM_001114176
hsa-miR-495-3p,NM_001120
hsa-miR-495-3p,NM_001127493
hsa-miR-495-3p,NM_001130037
hsa-miR-495-3p,NM_001130156
hsa-miR-495-3p,NM_001130157
hsa-miR-495-3p,NM_001135863
hsa-miR-495-3p,NM_001135864
hsa-miR-495-3p,NM_001136509
hsa-miR-495-3p,NM_001139514
hsa-miR-495-3p,NM_001146069
hsa-miR-495-3p,NM_001160706
hsa-miR-495-3p,NM_001166295
hsa-miR-495-3p,NM_001168378
hsa-miR-495-3p,NM_001168379
hsa-miR-495-3p,NM_001171111
hsa-miR-495-3p,NM_001173454
hsa-miR-495-3p,NM_001173455
hsa-miR-495-3p,NM_001173456
hsa-miR-495-3p,NM_001184888
hsa-miR-495-3p,NM_001190983
hsa-miR-495-3p,NM_001195432
hsa-miR-495-3p,NM_001195433
hsa-miR-495-3p,NM_001195434
hsa-miR-495-3p,NM_001199973
hsa-miR-495-3p,NM_001199974
hsa-miR-495-3p,NM_001199987
hsa-miR-495-3p,NM_001206789
hsa-miR-495-3p,NM_001206946
hsa-miR-495-3p,NM_001242809
hsa-miR-495-3p,NM_001242813
hsa-miR-495-3p,NM_001242814
hsa-miR-495-3p,NM_001243194
hsa-miR-495-3p,NM_001243256
hsa-miR-495-3p,NM_001243812
hsa-miR-495-3p,NM_001253799
hsa-miR-495-3p,NM_001253801
hsa-miR-495-3p,NM_001256658
hsa-miR-495-3p,NM_001256661
hsa-miR-495-3p,NM_001258388
hsa-miR-495-3p,NM_001261424
hsa-miR-495-3p,NM_001261425
hsa-miR-495-3p,NM_001277067
hsa-miR-495-3p,NM_001278221
hsa-miR-495-3p,NM_001278252
hsa-miR-495-3p,NM_001278617
hsa-miR-495-3p,NM_001278639
hsa-miR-495-3p,NM_001278685
hsa-miR-495-3p,NM_001282755
hsa-miR-495-3p,NM_001282756
hsa-miR-495-3p,NM_001282940
hsa-miR-495-3p,NM_001283018
hsa-miR-495-3p,NM_001283026
hsa-miR-495-3p,NM_001284338
hsa-miR-495-3p,NM_001284339
hsa-miR-495-3p,NM_001286116
hsa-miR-495-3p,NM_001286233
hsa-miR-495-3p,NM_001286237
hsa-miR-495-3p,NM_001286569
hsa-miR-495-3p,NM_001286694
hsa-miR-495-3p,NM_001286695
hsa-miR-495-3p,NM_001288713
hsa-miR-495-3p,NM_001288714
hsa-miR-495-3p,NM_001288725
hsa-miR-495-3p,NM_001288726
hsa-miR-495-3p,NM_001289908
hsa-miR-495-3p,NM_001297749
hsa-miR-495-3p,NM_001317113
hsa-miR-495-3p,NM_001317116
hsa-miR-495-3p,NM_001317119
hsa-miR-495-3p,NM_001317994
hsa-miR-495-3p,NM_001318508
hsa-miR-495-3p,NM_001319043
hsa-miR-495-3p,NM_001319045
hsa-miR-495-3p,NM_001320816
hsa-miR-495-3p,NM_001321126
hsa-miR-495-3p,NM_001321860
hsa-miR-495-3p,NM_001322927
hsa-miR-495-3p,NM_001324116
hsa-miR-495-3p,NM_001330059
hsa-miR-495-3p,NM_001330122
hsa-miR-495-3p,NM_001330223
hsa-miR-495-3p,NM_001330305
hsa-miR-495-3p,NM_001330442
hsa-miR-495-3p,NM_001330443
hsa-miR-495-3p,NM_001347872
hsa-miR-495-3p,NM_001348946
hsa-miR-495-3p,NM_001350294
hsa-miR-495-3p,NM_001350706
hsa-miR-495-3p,NM_001350709
hsa-miR-495-3p,NM_001354229
hsa-miR-495-3p,NM_001354232
hsa-miR-495-3p,NM_001354240
hsa-miR-495-3p,NM_001354241
hsa-miR-495-3p,NM_001354243
hsa-miR-495-3p,NM_001354247
hsa-miR-495-3p,NM_001354249
hsa-miR-495-3p,NM_001354253
hsa-miR-495-3p,NM_001354255
hsa-miR-495-3p,NM_001354257
hsa-miR-495-3p,NM_001354260
hsa-miR-495-3p,NM_001354262
hsa-miR-495-3p,NM_001354266
hsa-miR-495-3p,NM_001354270
hsa-miR-495-3p,NM_001354274
hsa-miR-495-3p,NM_001354275
hsa-miR-495-3p,NM_001354276
hsa-miR-495-3p,NM_001354277
hsa-miR-495-3p,NM_001357
hsa-miR-495-3p,NM_001363046
hsa-miR-495-3p,NM_001363679
hsa-miR-495-3p,NM_001363711
hsa-miR-495-3p,NM_001363847
hsa-miR-495-3p,NM_001366466
hsa-miR-495-3p,NM_001366471
hsa-miR-495-3p,NM_001369781
hsa-miR-495-3p,NM_001369782
hsa-miR-495-3p,NM_001369783
hsa-miR-495-3p,NM_001369785
hsa-miR-495-3p,NM_001374782
hsa-miR-495-3p,NM_001375833
hsa-miR-495-3p,NM_001375834
hsa-miR-495-3p,NM_001375835
hsa-miR-495-3p,NM_001375836
hsa-miR-495-3p,NM_001377298
hsa-miR-495-3p,NM_001377299
hsa-miR-495-3p,NM_001377300
hsa-miR-495-3p,NM_001377301
hsa-miR-495-3p,NM_001378847
hsa-miR-495-3p,NM_001378848
hsa-miR-495-3p,NM_001378851
hsa-miR-495-3p,NM_001384546
hsa-miR-495-3p,NM_001384547
hsa-miR-495-3p,NM_001384889
hsa-miR-495-3p,NM_001385305
hsa-miR-495-3p,NM_001393360
hsa-miR-495-3p,NM_001396040
hsa-miR-495-3p,NM_001396043
hsa-miR-495-3p,NM_001407
hsa-miR-495-3p,NM_001420
hsa-miR-495-3p,NM_002448
hsa-miR-495-3p,NM_002493
hsa-miR-495-3p,NM_002776
hsa-miR-495-3p,NM_003115
hsa-miR-495-3p,NM_003238
hsa-miR-495-3p,NM_003274
hsa-miR-495-3p,NM_003317
hsa-miR-495-3p,NM_003358
hsa-miR-495-3p,NM_003387
hsa-miR-495-3p,NM_003843
hsa-miR-495-3p,NM_003924
hsa-miR-495-3p,NM_004089
hsa-miR-495-3p,NM_004091
hsa-miR-495-3p,NM_004465
hsa-miR-495-3p,NM_004620
hsa-miR-495-3p,NM_004718
hsa-miR-495-3p,NM_004737
hsa-miR-495-3p,NM_004948
hsa-miR-495-3p,NM_004963
hsa-miR-495-3p,NM_005149
hsa-miR-495-3p,NM_005249
hsa-miR-495-3p,NM_005570
hsa-miR-495-3p,NM_005664
hsa-miR-495-3p,NM_005967
hsa-miR-495-3p,NM_006016
hsa-miR-495-3p,NM_006136
hsa-miR-495-3p,NM_006154
hsa-miR-495-3p,NM_006157
hsa-miR-495-3p,NM_006516
hsa-miR-495-3p,NM_006909
hsa-miR-495-3p,NM_006984
hsa-miR-495-3p,NM_007008
hsa-miR-495-3p,NM_007111
hsa-miR-495-3p,NM_007166
hsa-miR-495-3p,NM_007315
hsa-miR-495-3p,NM_007375
hsa-miR-495-3p,NM_012213
hsa-miR-495-3p,NM_012454
hsa-miR-495-3p,NM_014033
hsa-miR-495-3p,NM_014035
hsa-miR-495-3p,NM_014056
hsa-miR-495-3p,NM_014337
hsa-miR-495-3p,NM_014484
hsa-miR-495-3p,NM_014593
hsa-miR-495-3p,NM_014660
hsa-miR-495-3p,NM_014781
hsa-miR-495-3p,NM_014937
hsa-miR-495-3p,NM_014942
hsa-miR-495-3p,NM_015610
hsa-miR-495-3p,NM_015912
hsa-miR-495-3p,NM_015962
hsa-miR-495-3p,NM_016003
hsa-miR-495-3p,NM_016201
hsa-miR-495-3p,NM_016369
hsa-miR-495-3p,NM_016483
hsa-miR-495-3p,NM_017452
hsa-miR-495-3p,NM_017454
hsa-miR-495-3p,NM_017752
hsa-miR-495-3p,NM_017777
hsa-miR-495-3p,NM_018304
hsa-miR-495-3p,NM_018401
hsa-miR-495-3p,NM_018555
hsa-miR-495-3p,NM_018994
hsa-miR-495-3p,NM_019040
hsa-miR-495-3p,NM_019644
hsa-miR-495-3p,NM_020062
hsa-miR-495-3p,NM_020398
hsa-miR-495-3p,NM_020457
hsa-miR-495-3p,NM_020464
hsa-miR-495-3p,NM_020927
hsa-miR-495-3p,NM_020977
hsa-miR-495-3p,NM_021825
hsa-miR-495-3p,NM_022080
hsa-miR-495-3p,NM_022443
hsa-miR-495-3p,NM_022734
hsa-miR-495-3p,NM_022825
hsa-miR-495-3p,NM_022843
hsa-miR-495-3p,NM_024421
hsa-miR-495-3p,NM_024512
hsa-miR-495-3p,NM_024654
hsa-miR-495-3p,NM_024838
hsa-miR-495-3p,NM_024979
hsa-miR-495-3p,NM_025179
hsa-miR-495-3p,NM_030759
hsa-miR-495-3p,NM_031407
hsa-miR-495-3p,NM_032153
hsa-miR-495-3p,NM_032876
hsa-miR-495-3p,NM_033429
hsa-miR-495-3p,NM_053281
hsa-miR-495-3p,NM_080660
hsa-miR-495-3p,NM_080911
hsa-miR-495-3p,NM_138732
hsa-miR-495-3p,NM_138999
hsa-miR-495-3p,NM_139069
hsa-miR-495-3p,NM_144777
hsa-miR-495-3p,NM_145290
hsa-miR-495-3p,NM_145695
hsa-miR-495-3p,NM_145888
hsa-miR-495-3p,NM_148175
hsa-miR-495-3p,NM_152414
hsa-miR-495-3p,NM_152688
hsa-miR-495-3p,NM_152697
hsa-miR-495-3p,NM_153207
hsa-miR-495-3p,NM_153449
hsa-miR-495-3p,NM_153645
hsa-miR-495-3p,NM_153828
hsa-miR-495-3p,NM_173588
hsa-miR-495-3p,NM_173698
hsa-miR-495-3p,NM_173802
hsa-miR-495-3p,NM_182488
hsa-miR-495-3p,NM_182739
hsa-miR-495-3p,NM_182763
hsa-miR-495-3p,NM_182848
hsa-miR-495-3p,NM_194250
hsa-miR-495-3p,NM_198480
hsa-miR-495-3p,NM_198920
hsa-miR-495-3p,NM_198941
hsa-miR-495-3p,NM_201551
hsa-miR-495-3p,NM_201648
hsa-miR-495-3p,NM_203473
hsa-miR-495-3p,NM_203475
hsa-miR-495-3p,NM_207118
hsa-miR-495-3p,NM_207520
hsa-miR-495-3p,NM_207521
hsa-miR-495-3p,XM_005247221
hsa-miR-495-3p,XM_005247927
hsa-miR-495-3p,XM_005252597
hsa-miR-495-3p,XM_005259739
hsa-miR-495-3p,XM_011513685
hsa-miR-495-3p,XM_011525774
hsa-miR-495-3p,XM_017001369
hsa-miR-495-3p,XM_017004572
hsa-miR-495-3p,XM_017026104
hsa-miR-495-3p,XM_024448925
hsa-miR-495-3p,XM_024452193
hsa-miR-495-3p,XM_024452302
hsa-miR-495-3p,XM_024454131
hsa-miR-495-3p,XM_047421267
hsa-miR-495-3p,XM_047421384
hsa-miR-495-3p,XM_047431684
hsa-miR-495-3p,XM_047431685
hsa-miR-495-3p,XM_047441072
hsa-miR-495-3p,XM_047441450
hsa-miR-495-3p,XM_047441604
hsa-miR-495-3p,XM_047446449
hsa-miR-495-3p,XM_047449704
hsa-miR-496,NM_001001715
hsa-miR-496,NM_001002269
hsa-miR-496,NM_001008566
hsa-miR-496,NM_001038628
hsa-miR-496,NM_001039763
hsa-miR-496,NM_001134779
hsa-miR-496,NM_001145268
hsa-miR-496,NM_001145269
hsa-miR-496,NM_001145440
hsa-miR-496,NM_001159601
hsa-miR-496,NM_001159767
hsa-miR-496,NM_001163079
hsa-miR-496,NM_001200054
hsa-miR-496,NM_001206924
hsa-miR-496,NM_001206925
hsa-miR-496,NM_001256823
hsa-miR-496,NM_001301780
hsa-miR-496,NM_001319292
hsa-miR-496,NM_001330454
hsa-miR-496,NM_001349130
hsa-miR-496,NM_001349132
hsa-miR-496,NM_001349134
hsa-miR-496,NM_001349137
hsa-miR-496,NM_001349139
hsa-miR-496,NM_001349140
hsa-miR-496,NM_001349143
hsa-miR-496,NM_001349145
hsa-miR-496,NM_001349146
hsa-miR-496,NM_001349147
hsa-miR-496,NM_001349148
hsa-miR-496,NM_001349150
hsa-miR-496,NM_001349151
hsa-miR-496,NM_001349152
hsa-miR-496,NM_001349155
hsa-miR-496,NM_001349156
hsa-miR-496,NM_001349159
hsa-miR-496,NM_001352828
hsa-miR-496,NM_001362719
hsa-miR-496,NM_001363340
hsa-miR-496,NM_001363345
hsa-miR-496,NM_001376887
hsa-miR-496,NM_002900
hsa-miR-496,NM_003297
hsa-miR-496,NM_003455
hsa-miR-496,NM_003595
hsa-miR-496,NM_003781
hsa-miR-496,NM_004929
hsa-miR-496,NM_005891
hsa-miR-496,NM_006889
hsa-miR-496,NM_006928
hsa-miR-496,NM_014038
hsa-miR-496,NM_015041
hsa-miR-496,NM_016042
hsa-miR-496,NM_017410
hsa-miR-496,NM_018338
hsa-miR-496,NM_019601
hsa-miR-496,NM_024649
hsa-miR-496,NM_024793
hsa-miR-496,NM_032184
hsa-miR-496,NM_033167
hsa-miR-496,NM_033168
hsa-miR-496,NM_033169
hsa-miR-496,NM_078485
